,date,news,score,category
3556,03月19,3月20日涨停板早知道：七大利好有望发酵,0.7041157730050532,1
3557,03月19,"熊市找""刚需""牛股：沃尔玛逆市创新高 A股照葫芦画瓢",0.6794294899606607,1
3558,03月19,中银证券：关注煤炭需求端反弹带来的估值修复行情(股),0.9741671789428251,1
3559,03月19,国盛证券：白电刚需属性较强 继续关注三大白电(股),0.3559204117163066,0
3560,03月19,银河证券：预计油价大概率在较低水平区间 推荐2主线,0.10787465600612978,0
3561,03月19,国内疫情稳定风险释放 太平洋医药团队喊你来抄底(股),0.9321141102748363,1
3562,03月19,国盛家电：疫情影响1-2月空调销售 等待后续需求回暖,0.06945661301256068,0
3563,03月18,政策力促文旅业重振：叠加复工复产 三主线掘金板块,0.9070784846825265,1
3564,03月18,法匹拉韦临床疗效良好 疫苗研发加速进行(附名单),0.9884545455088664,1
3565,03月18,华为云游戏解决方案2.0：牵手头部大厂 券商推荐4股,0.3676484148177478,0
3566,03月18,3月19日涨停板早知道：七大利好有望发酵,0.6708821636620917,1
3567,03月18,发改委再提消费：哪些细分领域将最受益？（附标的）,0.6949520287819393,1
3568,03月18,海外疫情蝴蝶效应：锂供应减少 国内需求仍高企(股),0.9586453088250512,1
3569,03月18,国盛证券点评万科年报：销售增速放缓 业绩稳步释放,0.6013134088247699,1
3570,03月18,光大证券：未来造纸行业集中度提升是大趋势 推荐4股,0.9014570037587011,1
3571,03月18,山西证券：建议关注消费供需两端结构性优化变迁(股),0.6629622946775579,1
3572,03月18,野村:对万科下调派息率疑惑不解 料今年销售增长疲弱,0.8988570363942472,1
3573,03月18,西南证券点评万科年报:毛利率小幅下滑 业绩增速略低于预期,0.5875915206327129,1
3574,03月18,视频|宋志云:疫苗研制进程超预期 相关个股可重点关注,0.9997305011410457,1
3575,03月18,平安证券：医药销售总量增速回升 格局分化加速(股),0.12973864876006724,0
3576,03月18,中信证券评万科财报：货值进一步被消耗 下调目标价,0.998682849768859,1
3577,03月18,新冠疫苗研发领域多路线部署 相关公司望受关注(股),0.9941224448671803,1
3578,03月17,3月18日涨停板早知道：七大利好有望发酵,0.8258776902904581,1
3579,03月17,红色生命动线血制品：年内或将供不应求（附股）,0.6203711637857343,1
3580,03月17,国际疫情愈演愈烈 关注国内抗疫出口企业（附股）,0.7858174761621477,1
3581,03月17,从大基金二期看半导体机会 长江存储产业链需关注(股),0.9993545656747664,1
3582,03月17,中银证券：大规模基建计划出台 关注水泥等板块(附股),0.45715206124866814,0
3583,03月17,浙商证券：房地产板块有估值优势 关注两类标的(股),0.8303231793198822,1
3584,03月17,机构:2020游戏业投资主线有变化 相关公司受关注(股),0.9926227089517518,1
3585,03月17,天风证券:基建投资大概率逐步回升 关注行业龙头(股),0.4854111469077991,0
3586,03月17,天风证券：家居消费仍会持续增长 两主线掘金(附股),0.29785315089749687,0
3587,03月17,环保发力智慧监测：将建立规范化的大数据平台(附股),0.5832908592094203,1
3588,03月17,山西证券：生活必需消费品的需求继续增长 关注9股,0.9860861643699879,1
3589,03月17,中信证券：2020年制造业有望获得明显的超额收益(附股),0.9651511233891141,1
3590,03月17,渤海证券：短期市场承压 不改计算机行业成长趋势(股),0.9834638601329436,1
3591,03月16,视频|多地推出鼓励购车政策 这些相关概念股值得关注,0.9973482398573468,1
3592,03月16,可穿戴设备市场出货量猛增 芯片等产业链迎投资机会,0.999397263080375,1
3593,03月16,3月17日涨停板早知道：七大利好有望发酵,0.7434316227580998,1
3594,03月16,国盛证券：地产股各方面看都有明显吸引力 推荐7股,0.024281987759741663,0
3595,03月16,中信建投：8月将迎5nm芯片大规模出货 推荐这些标的,0.8105200529379044,1
3596,03月16,国信证券：海外疫情持续升级 新基建加大医疗投入(股),0.784382451555678,1
3597,03月16,游戏“宅”产业远扬海外 未来将聚拢龙头公司(附股),0.935551824677655,1
3598,03月16,招商证券:高端白酒确定性较高 看好白酒预期修复(股),0.056090110515371716,0
3599,03月16,万联证券：风电行业增长确定性较强 维持高景气（股）,0.9847936147441569,1
3600,03月19,消费零售10余股涨停：9股登上龙虎榜 券商建议积极加码,0.014141031062133713,0
3601,03月19,3月20日涨停板早知道：七大利好有望发酵,0.7041157730050532,1
3602,03月19,"熊市找""刚需""牛股：沃尔玛逆市创新高 A股照葫芦画瓢",0.6794294899606607,1
3603,03月19,中银证券：关注煤炭需求端反弹带来的估值修复行情(股),0.9741671789428251,1
3604,03月19,国盛证券：白电刚需属性较强 继续关注三大白电(股),0.3559204117163066,0
3605,03月19,银河证券：预计油价大概率在较低水平区间 推荐2主线,0.10787465600612978,0
3606,03月19,国内疫情稳定风险释放 太平洋医药团队喊你来抄底(股),0.9321141102748363,1
3607,03月19,国盛家电：疫情影响1-2月空调销售 等待后续需求回暖,0.06945661301256068,0
3608,03月18,政策力促文旅业重振：叠加复工复产 三主线掘金板块,0.9070784846825265,1
3609,03月18,法匹拉韦临床疗效良好 疫苗研发加速进行(附名单),0.9884545455088664,1
3610,03月18,华为云游戏解决方案2.0：牵手头部大厂 券商推荐4股,0.3676484148177478,0
3611,03月18,3月19日涨停板早知道：七大利好有望发酵,0.6708821636620917,1
3612,03月18,发改委再提消费：哪些细分领域将最受益？（附标的）,0.6949520287819393,1
3613,03月18,海外疫情蝴蝶效应：锂供应减少 国内需求仍高企(股),0.9586453088250512,1
3614,03月18,国盛证券点评万科年报：销售增速放缓 业绩稳步释放,0.6013134088247699,1
3615,03月18,光大证券：未来造纸行业集中度提升是大趋势 推荐4股,0.9014570037587011,1
3616,03月18,山西证券：建议关注消费供需两端结构性优化变迁(股),0.6629622946775579,1
3617,03月18,野村:对万科下调派息率疑惑不解 料今年销售增长疲弱,0.8988570363942472,1
3618,03月18,西南证券点评万科年报:毛利率小幅下滑 业绩增速略低于预期,0.5875915206327129,1
3619,03月18,视频|宋志云:疫苗研制进程超预期 相关个股可重点关注,0.9997305011410457,1
3620,03月18,平安证券：医药销售总量增速回升 格局分化加速(股),0.12973864876006724,0
3621,03月18,中信证券评万科财报：货值进一步被消耗 下调目标价,0.998682849768859,1
3622,03月18,新冠疫苗研发领域多路线部署 相关公司望受关注(股),0.9941224448671803,1
3623,03月17,3月18日涨停板早知道：七大利好有望发酵,0.8258776902904581,1
3624,03月17,红色生命动线血制品：年内或将供不应求（附股）,0.6203711637857343,1
3625,03月17,国际疫情愈演愈烈 关注国内抗疫出口企业（附股）,0.7858174761621477,1
3626,03月17,从大基金二期看半导体机会 长江存储产业链需关注(股),0.9993545656747664,1
3627,03月17,中银证券：大规模基建计划出台 关注水泥等板块(附股),0.45715206124866814,0
3628,03月17,浙商证券：房地产板块有估值优势 关注两类标的(股),0.8303231793198822,1
3629,03月17,机构:2020游戏业投资主线有变化 相关公司受关注(股),0.9926227089517518,1
3630,03月17,天风证券:基建投资大概率逐步回升 关注行业龙头(股),0.4854111469077991,0
3631,03月17,天风证券：家居消费仍会持续增长 两主线掘金(附股),0.29785315089749687,0
3632,03月17,环保发力智慧监测：将建立规范化的大数据平台(附股),0.5832908592094203,1
3633,03月17,山西证券：生活必需消费品的需求继续增长 关注9股,0.9860861643699879,1
3634,03月17,中信证券：2020年制造业有望获得明显的超额收益(附股),0.9651511233891141,1
3635,03月17,渤海证券：短期市场承压 不改计算机行业成长趋势(股),0.9834638601329436,1
3636,03月16,视频|多地推出鼓励购车政策 这些相关概念股值得关注,0.9973482398573468,1
3637,03月16,可穿戴设备市场出货量猛增 芯片等产业链迎投资机会,0.999397263080375,1
3638,03月16,3月17日涨停板早知道：七大利好有望发酵,0.7434316227580998,1
3639,03月16,国盛证券：地产股各方面看都有明显吸引力 推荐7股,0.024281987759741663,0
3640,03月16,中信建投：8月将迎5nm芯片大规模出货 推荐这些标的,0.8105200529379044,1
3641,03月16,国信证券：海外疫情持续升级 新基建加大医疗投入(股),0.784382451555678,1
3642,03月16,游戏“宅”产业远扬海外 未来将聚拢龙头公司(附股),0.935551824677655,1
3643,03月16,招商证券:高端白酒确定性较高 看好白酒预期修复(股),0.056090110515371716,0
3644,03月16,万联证券：风电行业增长确定性较强 维持高景气（股）,0.9847936147441569,1
3645,03月19,消费零售10余股涨停：9股登上龙虎榜 券商建议积极加码,0.014141031062133713,0
3646,03月19,3月20日涨停板早知道：七大利好有望发酵,0.7041157730050532,1
3647,03月19,"熊市找""刚需""牛股：沃尔玛逆市创新高 A股照葫芦画瓢",0.6794294899606607,1
3648,03月19,中银证券：关注煤炭需求端反弹带来的估值修复行情(股),0.9741671789428251,1
3649,03月19,国盛证券：白电刚需属性较强 继续关注三大白电(股),0.3559204117163066,0
3650,03月19,银河证券：预计油价大概率在较低水平区间 推荐2主线,0.10787465600612978,0
3651,03月19,国内疫情稳定风险释放 太平洋医药团队喊你来抄底(股),0.9321141102748363,1
3652,03月19,国盛家电：疫情影响1-2月空调销售 等待后续需求回暖,0.06945661301256068,0
3653,03月18,政策力促文旅业重振：叠加复工复产 三主线掘金板块,0.9070784846825265,1
3654,03月18,法匹拉韦临床疗效良好 疫苗研发加速进行(附名单),0.9884545455088664,1
3655,03月18,华为云游戏解决方案2.0：牵手头部大厂 券商推荐4股,0.3676484148177478,0
3656,03月18,3月19日涨停板早知道：七大利好有望发酵,0.6708821636620917,1
3657,03月18,发改委再提消费：哪些细分领域将最受益？（附标的）,0.6949520287819393,1
3658,03月18,海外疫情蝴蝶效应：锂供应减少 国内需求仍高企(股),0.9586453088250512,1
3659,03月18,国盛证券点评万科年报：销售增速放缓 业绩稳步释放,0.6013134088247699,1
3660,03月18,光大证券：未来造纸行业集中度提升是大趋势 推荐4股,0.9014570037587011,1
3661,03月18,山西证券：建议关注消费供需两端结构性优化变迁(股),0.6629622946775579,1
3662,03月18,野村:对万科下调派息率疑惑不解 料今年销售增长疲弱,0.8988570363942472,1
3663,03月18,西南证券点评万科年报:毛利率小幅下滑 业绩增速略低于预期,0.5875915206327129,1
3664,03月18,视频|宋志云:疫苗研制进程超预期 相关个股可重点关注,0.9997305011410457,1
3665,03月18,平安证券：医药销售总量增速回升 格局分化加速(股),0.12973864876006724,0
3666,03月18,中信证券评万科财报：货值进一步被消耗 下调目标价,0.998682849768859,1
3667,03月18,新冠疫苗研发领域多路线部署 相关公司望受关注(股),0.9941224448671803,1
3668,03月17,3月18日涨停板早知道：七大利好有望发酵,0.8258776902904581,1
3669,03月17,红色生命动线血制品：年内或将供不应求（附股）,0.6203711637857343,1
3670,03月17,国际疫情愈演愈烈 关注国内抗疫出口企业（附股）,0.7858174761621477,1
3671,03月17,从大基金二期看半导体机会 长江存储产业链需关注(股),0.9993545656747664,1
3672,03月17,中银证券：大规模基建计划出台 关注水泥等板块(附股),0.45715206124866814,0
3673,03月17,浙商证券：房地产板块有估值优势 关注两类标的(股),0.8303231793198822,1
3674,03月17,机构:2020游戏业投资主线有变化 相关公司受关注(股),0.9926227089517518,1
3675,03月17,天风证券:基建投资大概率逐步回升 关注行业龙头(股),0.4854111469077991,0
3676,03月17,天风证券：家居消费仍会持续增长 两主线掘金(附股),0.29785315089749687,0
3677,03月17,环保发力智慧监测：将建立规范化的大数据平台(附股),0.5832908592094203,1
3678,03月17,山西证券：生活必需消费品的需求继续增长 关注9股,0.9860861643699879,1
3679,03月17,中信证券：2020年制造业有望获得明显的超额收益(附股),0.9651511233891141,1
3680,03月17,渤海证券：短期市场承压 不改计算机行业成长趋势(股),0.9834638601329436,1
3681,03月16,视频|多地推出鼓励购车政策 这些相关概念股值得关注,0.9973482398573468,1
3682,03月16,可穿戴设备市场出货量猛增 芯片等产业链迎投资机会,0.999397263080375,1
3683,03月16,3月17日涨停板早知道：七大利好有望发酵,0.7434316227580998,1
3684,03月16,国盛证券：地产股各方面看都有明显吸引力 推荐7股,0.024281987759741663,0
3685,03月16,中信建投：8月将迎5nm芯片大规模出货 推荐这些标的,0.8105200529379044,1
3686,03月16,国信证券：海外疫情持续升级 新基建加大医疗投入(股),0.784382451555678,1
3687,03月16,游戏“宅”产业远扬海外 未来将聚拢龙头公司(附股),0.935551824677655,1
3688,03月16,招商证券:高端白酒确定性较高 看好白酒预期修复(股),0.056090110515371716,0
3689,03月16,万联证券：风电行业增长确定性较强 维持高景气（股）,0.9847936147441569,1
3690,03月19,消费零售10余股涨停：9股登上龙虎榜 券商建议积极加码,0.014141031062133713,0
3691,03月19,3月20日涨停板早知道：七大利好有望发酵,0.7041157730050532,1
3692,03月19,"熊市找""刚需""牛股：沃尔玛逆市创新高 A股照葫芦画瓢",0.6794294899606607,1
3693,03月19,中银证券：关注煤炭需求端反弹带来的估值修复行情(股),0.9741671789428251,1
3694,03月19,国盛证券：白电刚需属性较强 继续关注三大白电(股),0.3559204117163066,0
3695,03月19,银河证券：预计油价大概率在较低水平区间 推荐2主线,0.10787465600612978,0
3696,03月19,国内疫情稳定风险释放 太平洋医药团队喊你来抄底(股),0.9321141102748363,1
3697,03月19,国盛家电：疫情影响1-2月空调销售 等待后续需求回暖,0.06945661301256068,0
3698,03月18,政策力促文旅业重振：叠加复工复产 三主线掘金板块,0.9070784846825265,1
3699,03月18,法匹拉韦临床疗效良好 疫苗研发加速进行(附名单),0.9884545455088664,1
3700,03月18,华为云游戏解决方案2.0：牵手头部大厂 券商推荐4股,0.3676484148177478,0
3701,03月18,3月19日涨停板早知道：七大利好有望发酵,0.6708821636620917,1
3702,03月18,发改委再提消费：哪些细分领域将最受益？（附标的）,0.6949520287819393,1
3703,03月18,海外疫情蝴蝶效应：锂供应减少 国内需求仍高企(股),0.9586453088250512,1
3704,03月18,国盛证券点评万科年报：销售增速放缓 业绩稳步释放,0.6013134088247699,1
3705,03月18,光大证券：未来造纸行业集中度提升是大趋势 推荐4股,0.9014570037587011,1
3706,03月18,山西证券：建议关注消费供需两端结构性优化变迁(股),0.6629622946775579,1
3707,03月18,野村:对万科下调派息率疑惑不解 料今年销售增长疲弱,0.8988570363942472,1
3708,03月18,西南证券点评万科年报:毛利率小幅下滑 业绩增速略低于预期,0.5875915206327129,1
3709,03月18,视频|宋志云:疫苗研制进程超预期 相关个股可重点关注,0.9997305011410457,1
3710,03月18,平安证券：医药销售总量增速回升 格局分化加速(股),0.12973864876006724,0
3711,03月18,中信证券评万科财报：货值进一步被消耗 下调目标价,0.998682849768859,1
3712,03月18,新冠疫苗研发领域多路线部署 相关公司望受关注(股),0.9941224448671803,1
3713,03月17,3月18日涨停板早知道：七大利好有望发酵,0.8258776902904581,1
3714,03月17,红色生命动线血制品：年内或将供不应求（附股）,0.6203711637857343,1
3715,03月17,国际疫情愈演愈烈 关注国内抗疫出口企业（附股）,0.7858174761621477,1
3716,03月17,从大基金二期看半导体机会 长江存储产业链需关注(股),0.9993545656747664,1
3717,03月17,中银证券：大规模基建计划出台 关注水泥等板块(附股),0.45715206124866814,0
3718,03月17,浙商证券：房地产板块有估值优势 关注两类标的(股),0.8303231793198822,1
3719,03月17,机构:2020游戏业投资主线有变化 相关公司受关注(股),0.9926227089517518,1
3720,03月17,天风证券:基建投资大概率逐步回升 关注行业龙头(股),0.4854111469077991,0
3721,03月17,天风证券：家居消费仍会持续增长 两主线掘金(附股),0.29785315089749687,0
3722,03月17,环保发力智慧监测：将建立规范化的大数据平台(附股),0.5832908592094203,1
3723,03月17,山西证券：生活必需消费品的需求继续增长 关注9股,0.9860861643699879,1
3724,03月17,中信证券：2020年制造业有望获得明显的超额收益(附股),0.9651511233891141,1
3725,03月17,渤海证券：短期市场承压 不改计算机行业成长趋势(股),0.9834638601329436,1
3726,03月16,视频|多地推出鼓励购车政策 这些相关概念股值得关注,0.9973482398573468,1
3727,03月16,可穿戴设备市场出货量猛增 芯片等产业链迎投资机会,0.999397263080375,1
3728,03月16,3月17日涨停板早知道：七大利好有望发酵,0.7434316227580998,1
3729,03月16,国盛证券：地产股各方面看都有明显吸引力 推荐7股,0.024281987759741663,0
3730,03月16,中信建投：8月将迎5nm芯片大规模出货 推荐这些标的,0.8105200529379044,1
3731,03月16,国信证券：海外疫情持续升级 新基建加大医疗投入(股),0.784382451555678,1
3732,03月16,游戏“宅”产业远扬海外 未来将聚拢龙头公司(附股),0.935551824677655,1
3733,03月16,招商证券:高端白酒确定性较高 看好白酒预期修复(股),0.056090110515371716,0
3734,03月16,万联证券：风电行业增长确定性较强 维持高景气（股）,0.9847936147441569,1
3735,03月19,消费零售10余股涨停：9股登上龙虎榜 券商建议积极加码,0.014141031062133713,0
3736,03月19,3月20日涨停板早知道：七大利好有望发酵,0.7041157730050532,1
3737,03月19,"熊市找""刚需""牛股：沃尔玛逆市创新高 A股照葫芦画瓢",0.6794294899606607,1
3738,03月19,中银证券：关注煤炭需求端反弹带来的估值修复行情(股),0.9741671789428251,1
3739,03月19,国盛证券：白电刚需属性较强 继续关注三大白电(股),0.3559204117163066,0
3740,03月19,银河证券：预计油价大概率在较低水平区间 推荐2主线,0.10787465600612978,0
3741,03月19,国内疫情稳定风险释放 太平洋医药团队喊你来抄底(股),0.9321141102748363,1
3742,03月19,国盛家电：疫情影响1-2月空调销售 等待后续需求回暖,0.06945661301256068,0
3743,03月18,政策力促文旅业重振：叠加复工复产 三主线掘金板块,0.9070784846825265,1
3744,03月18,法匹拉韦临床疗效良好 疫苗研发加速进行(附名单),0.9884545455088664,1
3745,03月18,华为云游戏解决方案2.0：牵手头部大厂 券商推荐4股,0.3676484148177478,0
3746,03月18,3月19日涨停板早知道：七大利好有望发酵,0.6708821636620917,1
3747,03月18,发改委再提消费：哪些细分领域将最受益？（附标的）,0.6949520287819393,1
3748,03月18,海外疫情蝴蝶效应：锂供应减少 国内需求仍高企(股),0.9586453088250512,1
3749,03月18,国盛证券点评万科年报：销售增速放缓 业绩稳步释放,0.6013134088247699,1
3750,03月18,光大证券：未来造纸行业集中度提升是大趋势 推荐4股,0.9014570037587011,1
3751,03月18,山西证券：建议关注消费供需两端结构性优化变迁(股),0.6629622946775579,1
3752,03月18,野村:对万科下调派息率疑惑不解 料今年销售增长疲弱,0.8988570363942472,1
3753,03月18,西南证券点评万科年报:毛利率小幅下滑 业绩增速略低于预期,0.5875915206327129,1
3754,03月18,视频|宋志云:疫苗研制进程超预期 相关个股可重点关注,0.9997305011410457,1
3755,03月18,平安证券：医药销售总量增速回升 格局分化加速(股),0.12973864876006724,0
3756,03月18,中信证券评万科财报：货值进一步被消耗 下调目标价,0.998682849768859,1
3757,03月18,新冠疫苗研发领域多路线部署 相关公司望受关注(股),0.9941224448671803,1
3758,03月17,3月18日涨停板早知道：七大利好有望发酵,0.8258776902904581,1
3759,03月17,红色生命动线血制品：年内或将供不应求（附股）,0.6203711637857343,1
3760,03月17,国际疫情愈演愈烈 关注国内抗疫出口企业（附股）,0.7858174761621477,1
3761,03月17,从大基金二期看半导体机会 长江存储产业链需关注(股),0.9993545656747664,1
3762,03月17,中银证券：大规模基建计划出台 关注水泥等板块(附股),0.45715206124866814,0
3763,03月17,浙商证券：房地产板块有估值优势 关注两类标的(股),0.8303231793198822,1
3764,03月17,机构:2020游戏业投资主线有变化 相关公司受关注(股),0.9926227089517518,1
3765,03月17,天风证券:基建投资大概率逐步回升 关注行业龙头(股),0.4854111469077991,0
3766,03月17,天风证券：家居消费仍会持续增长 两主线掘金(附股),0.29785315089749687,0
3767,03月17,环保发力智慧监测：将建立规范化的大数据平台(附股),0.5832908592094203,1
3768,03月17,山西证券：生活必需消费品的需求继续增长 关注9股,0.9860861643699879,1
3769,03月17,中信证券：2020年制造业有望获得明显的超额收益(附股),0.9651511233891141,1
3770,03月17,渤海证券：短期市场承压 不改计算机行业成长趋势(股),0.9834638601329436,1
3771,03月16,视频|多地推出鼓励购车政策 这些相关概念股值得关注,0.9973482398573468,1
3772,03月16,可穿戴设备市场出货量猛增 芯片等产业链迎投资机会,0.999397263080375,1
3773,03月16,3月17日涨停板早知道：七大利好有望发酵,0.7434316227580998,1
3774,03月16,国盛证券：地产股各方面看都有明显吸引力 推荐7股,0.024281987759741663,0
3775,03月16,中信建投：8月将迎5nm芯片大规模出货 推荐这些标的,0.8105200529379044,1
3776,03月16,国信证券：海外疫情持续升级 新基建加大医疗投入(股),0.784382451555678,1
3777,03月16,游戏“宅”产业远扬海外 未来将聚拢龙头公司(附股),0.935551824677655,1
3778,03月16,招商证券:高端白酒确定性较高 看好白酒预期修复(股),0.056090110515371716,0
3779,03月16,万联证券：风电行业增长确定性较强 维持高景气（股）,0.9847936147441569,1
3780,03月19,消费零售10余股涨停：9股登上龙虎榜 券商建议积极加码,0.014141031062133713,0
3781,03月19,3月20日涨停板早知道：七大利好有望发酵,0.7041157730050532,1
3782,03月19,"熊市找""刚需""牛股：沃尔玛逆市创新高 A股照葫芦画瓢",0.6794294899606607,1
3783,03月19,中银证券：关注煤炭需求端反弹带来的估值修复行情(股),0.9741671789428251,1
3784,03月19,国盛证券：白电刚需属性较强 继续关注三大白电(股),0.3559204117163066,0
3785,03月19,银河证券：预计油价大概率在较低水平区间 推荐2主线,0.10787465600612978,0
3786,03月19,国内疫情稳定风险释放 太平洋医药团队喊你来抄底(股),0.9321141102748363,1
3787,03月19,国盛家电：疫情影响1-2月空调销售 等待后续需求回暖,0.06945661301256068,0
3788,03月18,政策力促文旅业重振：叠加复工复产 三主线掘金板块,0.9070784846825265,1
3789,03月18,法匹拉韦临床疗效良好 疫苗研发加速进行(附名单),0.9884545455088664,1
3790,03月18,华为云游戏解决方案2.0：牵手头部大厂 券商推荐4股,0.3676484148177478,0
3791,03月18,3月19日涨停板早知道：七大利好有望发酵,0.6708821636620917,1
3792,03月18,发改委再提消费：哪些细分领域将最受益？（附标的）,0.6949520287819393,1
3793,03月18,海外疫情蝴蝶效应：锂供应减少 国内需求仍高企(股),0.9586453088250512,1
3794,03月18,国盛证券点评万科年报：销售增速放缓 业绩稳步释放,0.6013134088247699,1
3795,03月18,光大证券：未来造纸行业集中度提升是大趋势 推荐4股,0.9014570037587011,1
3796,03月18,山西证券：建议关注消费供需两端结构性优化变迁(股),0.6629622946775579,1
3797,03月18,野村:对万科下调派息率疑惑不解 料今年销售增长疲弱,0.8988570363942472,1
3798,03月18,西南证券点评万科年报:毛利率小幅下滑 业绩增速略低于预期,0.5875915206327129,1
3799,03月18,视频|宋志云:疫苗研制进程超预期 相关个股可重点关注,0.9997305011410457,1
3800,03月18,平安证券：医药销售总量增速回升 格局分化加速(股),0.12973864876006724,0
3801,03月18,中信证券评万科财报：货值进一步被消耗 下调目标价,0.998682849768859,1
3802,03月18,新冠疫苗研发领域多路线部署 相关公司望受关注(股),0.9941224448671803,1
3803,03月17,3月18日涨停板早知道：七大利好有望发酵,0.8258776902904581,1
3804,03月17,红色生命动线血制品：年内或将供不应求（附股）,0.6203711637857343,1
3805,03月17,国际疫情愈演愈烈 关注国内抗疫出口企业（附股）,0.7858174761621477,1
3806,03月17,从大基金二期看半导体机会 长江存储产业链需关注(股),0.9993545656747664,1
3807,03月17,中银证券：大规模基建计划出台 关注水泥等板块(附股),0.45715206124866814,0
3808,03月17,浙商证券：房地产板块有估值优势 关注两类标的(股),0.8303231793198822,1
3809,03月17,机构:2020游戏业投资主线有变化 相关公司受关注(股),0.9926227089517518,1
3810,03月17,天风证券:基建投资大概率逐步回升 关注行业龙头(股),0.4854111469077991,0
3811,03月17,天风证券：家居消费仍会持续增长 两主线掘金(附股),0.29785315089749687,0
3812,03月17,环保发力智慧监测：将建立规范化的大数据平台(附股),0.5832908592094203,1
3813,03月17,山西证券：生活必需消费品的需求继续增长 关注9股,0.9860861643699879,1
3814,03月17,中信证券：2020年制造业有望获得明显的超额收益(附股),0.9651511233891141,1
3815,03月17,渤海证券：短期市场承压 不改计算机行业成长趋势(股),0.9834638601329436,1
3816,03月16,视频|多地推出鼓励购车政策 这些相关概念股值得关注,0.9973482398573468,1
3817,03月16,可穿戴设备市场出货量猛增 芯片等产业链迎投资机会,0.999397263080375,1
3818,03月16,3月17日涨停板早知道：七大利好有望发酵,0.7434316227580998,1
3819,03月16,国盛证券：地产股各方面看都有明显吸引力 推荐7股,0.024281987759741663,0
3820,03月16,中信建投：8月将迎5nm芯片大规模出货 推荐这些标的,0.8105200529379044,1
3821,03月16,国信证券：海外疫情持续升级 新基建加大医疗投入(股),0.784382451555678,1
3822,03月16,游戏“宅”产业远扬海外 未来将聚拢龙头公司(附股),0.935551824677655,1
3823,03月16,招商证券:高端白酒确定性较高 看好白酒预期修复(股),0.056090110515371716,0
3824,03月16,万联证券：风电行业增长确定性较强 维持高景气（股）,0.9847936147441569,1
3825,03月19,消费零售10余股涨停：9股登上龙虎榜 券商建议积极加码,0.014141031062133713,0
3826,03月19,3月20日涨停板早知道：七大利好有望发酵,0.7041157730050532,1
3827,03月19,"熊市找""刚需""牛股：沃尔玛逆市创新高 A股照葫芦画瓢",0.6794294899606607,1
3828,03月19,中银证券：关注煤炭需求端反弹带来的估值修复行情(股),0.9741671789428251,1
3829,03月19,国盛证券：白电刚需属性较强 继续关注三大白电(股),0.3559204117163066,0
3830,03月19,银河证券：预计油价大概率在较低水平区间 推荐2主线,0.10787465600612978,0
3831,03月19,国内疫情稳定风险释放 太平洋医药团队喊你来抄底(股),0.9321141102748363,1
3832,03月19,国盛家电：疫情影响1-2月空调销售 等待后续需求回暖,0.06945661301256068,0
3833,03月18,政策力促文旅业重振：叠加复工复产 三主线掘金板块,0.9070784846825265,1
3834,03月18,法匹拉韦临床疗效良好 疫苗研发加速进行(附名单),0.9884545455088664,1
3835,03月18,华为云游戏解决方案2.0：牵手头部大厂 券商推荐4股,0.3676484148177478,0
3836,03月18,3月19日涨停板早知道：七大利好有望发酵,0.6708821636620917,1
3837,03月18,发改委再提消费：哪些细分领域将最受益？（附标的）,0.6949520287819393,1
3838,03月18,海外疫情蝴蝶效应：锂供应减少 国内需求仍高企(股),0.9586453088250512,1
3839,03月18,国盛证券点评万科年报：销售增速放缓 业绩稳步释放,0.6013134088247699,1
3840,03月18,光大证券：未来造纸行业集中度提升是大趋势 推荐4股,0.9014570037587011,1
3841,03月18,山西证券：建议关注消费供需两端结构性优化变迁(股),0.6629622946775579,1
3842,03月18,野村:对万科下调派息率疑惑不解 料今年销售增长疲弱,0.8988570363942472,1
3843,03月18,西南证券点评万科年报:毛利率小幅下滑 业绩增速略低于预期,0.5875915206327129,1
3844,03月18,视频|宋志云:疫苗研制进程超预期 相关个股可重点关注,0.9997305011410457,1
3845,03月18,平安证券：医药销售总量增速回升 格局分化加速(股),0.12973864876006724,0
3846,03月18,中信证券评万科财报：货值进一步被消耗 下调目标价,0.998682849768859,1
3847,03月18,新冠疫苗研发领域多路线部署 相关公司望受关注(股),0.9941224448671803,1
3848,03月17,3月18日涨停板早知道：七大利好有望发酵,0.8258776902904581,1
3849,03月17,红色生命动线血制品：年内或将供不应求（附股）,0.6203711637857343,1
3850,03月17,国际疫情愈演愈烈 关注国内抗疫出口企业（附股）,0.7858174761621477,1
3851,03月17,从大基金二期看半导体机会 长江存储产业链需关注(股),0.9993545656747664,1
3852,03月17,中银证券：大规模基建计划出台 关注水泥等板块(附股),0.45715206124866814,0
3853,03月17,浙商证券：房地产板块有估值优势 关注两类标的(股),0.8303231793198822,1
3854,03月17,机构:2020游戏业投资主线有变化 相关公司受关注(股),0.9926227089517518,1
3855,03月17,天风证券:基建投资大概率逐步回升 关注行业龙头(股),0.4854111469077991,0
3856,03月17,天风证券：家居消费仍会持续增长 两主线掘金(附股),0.29785315089749687,0
3857,03月17,环保发力智慧监测：将建立规范化的大数据平台(附股),0.5832908592094203,1
3858,03月17,山西证券：生活必需消费品的需求继续增长 关注9股,0.9860861643699879,1
3859,03月17,中信证券：2020年制造业有望获得明显的超额收益(附股),0.9651511233891141,1
3860,03月17,渤海证券：短期市场承压 不改计算机行业成长趋势(股),0.9834638601329436,1
